path,count,coverage
textualProduction.science.opus[].modernEdition[].meta.dates[],4,0.00019852101841282447
textualProduction.science.opus[].modernEdition[].meta.dates[].date,4,0.00019852101841282447
textualProduction.science.opus[].modernEdition[].meta.dates[].type,4,0.00019852101841282447
textualProduction.science.opus[].versions[].allemande,4,0.00019852101841282447
textualProduction.science.opus[].versions[].allemande[],4,0.00019852101841282447
textualProduction.science.opus[].versions[].allemande[].meta,4,0.00019852101841282447
textualProduction.science.opus[].versions[].allemande[].meta.titles,4,0.00019852101841282447
textualProduction.science.opus[].versions[].allemande[].meta.titles[],4,0.00019852101841282447
textualProduction.science.opus[].versions[].allemande[].value,4,0.00019852101841282447
textualProduction.science.opus[].versions[].dedicaceOrAdress,4,0.00019852101841282447
textualProduction.science.opus[].versions[].dedicaceOrAdress[],4,0.00019852101841282447
textualProduction.science.opus[].versions[].dedicaceOrAdress[].meta,4,0.00019852101841282447
textualProduction.science.opus[].versions[].dedicaceOrAdress[].meta.names,4,0.00019852101841282447
textualProduction.science.opus[].versions[].dedicaceOrAdress[].meta.names[],4,0.00019852101841282447
textualProduction.science.opus[].versions[].dedicaceOrAdress[].value,4,0.00019852101841282447
textualProduction.science.opus[].versions[].manuscrits[].meta.dates,4,0.00019852101841282447
textualProduction.science.opus[].versions[].manuscrits[].meta.dates[],4,0.00019852101841282447
textualProduction.science.opus[].versions[].manuscrits[].meta.dates[].date,4,0.00019852101841282447
textualProduction.science.opus[].versions[].manuscrits[].meta.dates[].type,4,0.00019852101841282447
textualProduction.science.opus[].versions[].manuscrits[].meta.names,4,0.00019852101841282447
textualProduction.science.opus[].versions[].manuscrits[].meta.names[],4,0.00019852101841282447
assets.gifts[].meta.dates[].endDate,3,0.00014889076380961836
assets.gifts[].meta.dates[].endDate.date,3,0.00014889076380961836
assets.gifts[].meta.dates[].endDate.type,3,0.00014889076380961836
assets.gifts[].meta.dates[].startDate,3,0.00014889076380961836
assets.gifts[].meta.dates[].startDate.date,3,0.00014889076380961836
assets.gifts[].meta.dates[].startDate.type,3,0.00014889076380961836
assets.incomes[].meta.dates[].endDate,3,0.00014889076380961836
assets.incomes[].meta.dates[].endDate.date,3,0.00014889076380961836
assets.incomes[].meta.dates[].endDate.type,3,0.00014889076380961836
assets.incomes[].meta.dates[].startDate,3,0.00014889076380961836
assets.incomes[].meta.dates[].startDate.date,3,0.00014889076380961836
assets.incomes[].meta.dates[].startDate.type,3,0.00014889076380961836
assets.otherHousing[].comment,3,0.00014889076380961836
assets.otherHousing[].comment[],3,0.00014889076380961836
bibliography.otherBases[].meta.places,3,0.00014889076380961836
bibliography.otherBases[].meta.places[],3,0.00014889076380961836
bibliography.workSources[].comment,3,0.00014889076380961836
bibliography.workSources[].comment[],3,0.00014889076380961836
distinctiveSign.seals[].meta.dates[].endDate,3,0.00014889076380961836
distinctiveSign.seals[].meta.dates[].endDate.date,3,0.00014889076380961836
distinctiveSign.seals[].meta.dates[].endDate.type,3,0.00014889076380961836
distinctiveSign.seals[].meta.dates[].startDate,3,0.00014889076380961836
distinctiveSign.seals[].meta.dates[].startDate.date,3,0.00014889076380961836
distinctiveSign.seals[].meta.dates[].startDate.type,3,0.00014889076380961836
distinctiveSign.seals[].meta.institutions,3,0.00014889076380961836
distinctiveSign.seals[].meta.institutions[],3,0.00014889076380961836
distinctiveSign.seals[].meta.names,3,0.00014889076380961836
distinctiveSign.seals[].meta.names[],3,0.00014889076380961836
ecclesiasticalCareer.ecclesiasticalStatus[].meta.names,3,0.00014889076380961836
ecclesiasticalCareer.ecclesiasticalStatus[].meta.names[],3,0.00014889076380961836
politicalCareer.jailed[].meta.titles,3,0.00014889076380961836
politicalCareer.jailed[].meta.titles[],3,0.00014889076380961836
politicalCareer.violentDeath[].meta.titles,3,0.00014889076380961836
politicalCareer.violentDeath[].meta.titles[],3,0.00014889076380961836
professionalCareer.kingdomVariousFunction[].meta.places,3,0.00014889076380961836
professionalCareer.kingdomVariousFunction[].meta.places[],3,0.00014889076380961836
professionalCareer.professorOrPerceptor[].meta.titles,3,0.00014889076380961836
professionalCareer.professorOrPerceptor[].meta.titles[],3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].comment,3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].comment[],3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].meta.dates[].date,3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].meta.dates[].endDate,3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].meta.dates[].endDate.date,3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].meta.dates[].endDate.type,3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].meta.dates[].startDate,3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].meta.dates[].startDate.date,3,0.00014889076380961836
professionalCareer.propertiesAdministrator[].meta.dates[].startDate.type,3,0.00014889076380961836
relationalInsertion.connectionsWith[].meta.places,3,0.00014889076380961836
relationalInsertion.connectionsWith[].meta.places[],3,0.00014889076380961836
relationalInsertion.politicalRelationships[].meta.titles,3,0.00014889076380961836
relationalInsertion.politicalRelationships[].meta.titles[],3,0.00014889076380961836
textualProduction.administrativePractice.opus[].context,3,0.00014889076380961836
textualProduction.administrativePractice.opus[].context[],3,0.00014889076380961836
textualProduction.administrativePractice.opus[].context[].meta,3,0.00014889076380961836
textualProduction.administrativePractice.opus[].context[].meta.names,3,0.00014889076380961836
textualProduction.administrativePractice.opus[].context[].meta.names[],3,0.00014889076380961836
textualProduction.administrativePractice.opus[].context[].value,3,0.00014889076380961836
textualProduction.administrativePractice.opus[].modernEdition[].meta.places,3,0.00014889076380961836
textualProduction.administrativePractice.opus[].modernEdition[].meta.places[],3,0.00014889076380961836
textualProduction.administrativePractice.opus[].title[].meta.places,3,0.00014889076380961836
textualProduction.administrativePractice.opus[].title[].meta.places[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].dateAndPlace[].meta.institutions,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].dateAndPlace[].meta.institutions[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editionBefore1700[].meta.names,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editionBefore1700[].meta.names[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editionBefore1700[].meta.titles,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editionBefore1700[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editorialWork,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editorialWork[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editorialWork[].meta,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editorialWork[].meta.names,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editorialWork[].meta.names[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].editorialWork[].value,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].modernEdition[].comment,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].modernEdition[].comment[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].titleVariant,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].titleVariant[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].titleVariant[].meta,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].titleVariant[].meta.titles,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].titleVariant[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedHistory.opus[].titleVariant[].value,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].title[].reference,3,0.00014889076380961836
textualProduction.discussedHistory.opus[].title[].reference[],3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].language,3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].language[],3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].language[].meta,3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].language[].value,3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].modernEdition,3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].modernEdition[],3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].modernEdition[].meta,3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].modernEdition[].meta.titles,3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].modernEdition[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedLitterature.opus[].modernEdition[].value,3,0.00014889076380961836
textualProduction.discussedMedicine.opus[].dateAndPlace[].meta.names,3,0.00014889076380961836
textualProduction.discussedMedicine.opus[].dateAndPlace[].meta.names[],3,0.00014889076380961836
textualProduction.discussedMedicine.opus[].dateAndPlace[].reference,3,0.00014889076380961836
textualProduction.discussedMedicine.opus[].dateAndPlace[].reference[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.meta.names,3,0.00014889076380961836
textualProduction.discussedPhilosophy.meta.names[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].dateAndPlace[].meta.dates[].date,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].editorialWork,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].editorialWork[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].editorialWork[].meta,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].editorialWork[].meta.names,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].editorialWork[].meta.names[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].editorialWork[].value,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].incipits[].meta.names,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].incipits[].meta.names[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].manuscrits[].meta.titles,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].manuscrits[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].titleVariant,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].titleVariant[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].titleVariant[].meta,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].titleVariant[].meta.titles,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].titleVariant[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].titleVariant[].value,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].title[].comment,3,0.00014889076380961836
textualProduction.discussedPhilosophy.opus[].title[].comment[],3,0.00014889076380961836
textualProduction.discussedPhilosophyExtended.opus[].modernEdition,3,0.00014889076380961836
textualProduction.discussedPhilosophyExtended.opus[].modernEdition[],3,0.00014889076380961836
textualProduction.discussedPhilosophyExtended.opus[].modernEdition[].meta,3,0.00014889076380961836
textualProduction.discussedPhilosophyExtended.opus[].modernEdition[].meta.titles,3,0.00014889076380961836
textualProduction.discussedPhilosophyExtended.opus[].modernEdition[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedPhilosophyExtended.opus[].modernEdition[].value,3,0.00014889076380961836
textualProduction.discussedReligion.meta.names,3,0.00014889076380961836
textualProduction.discussedReligion.meta.names[],3,0.00014889076380961836
textualProduction.discussedScience.meta.names,3,0.00014889076380961836
textualProduction.discussedScience.meta.names[],3,0.00014889076380961836
textualProduction.discussedScience.opus[].dateAndPlace[].meta.places,3,0.00014889076380961836
textualProduction.discussedScience.opus[].dateAndPlace[].meta.places[],3,0.00014889076380961836
textualProduction.discussedScience.opus[].editionBefore1700[].meta.titles,3,0.00014889076380961836
textualProduction.discussedScience.opus[].editionBefore1700[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedScience.opus[].manuscrits[].meta.titles,3,0.00014889076380961836
textualProduction.discussedScience.opus[].manuscrits[].meta.titles[],3,0.00014889076380961836
textualProduction.discussedScience.opus[].modernEdition[].meta.names,3,0.00014889076380961836
textualProduction.discussedScience.opus[].modernEdition[].meta.names[],3,0.00014889076380961836
textualProduction.discussedScience.opus[].versionWork,3,0.00014889076380961836
textualProduction.discussedScience.opus[].versionWork[],3,0.00014889076380961836
textualProduction.discussedScience.opus[].versionWork[].meta,3,0.00014889076380961836
textualProduction.discussedScience.opus[].versionWork[].meta.names,3,0.00014889076380961836
textualProduction.discussedScience.opus[].versionWork[].meta.names[],3,0.00014889076380961836
textualProduction.discussedScience.opus[].versionWork[].value,3,0.00014889076380961836
textualProduction.history.opus[].dedicaceOrAdress[].meta.dates[].date,3,0.00014889076380961836
textualProduction.history.opus[].modernEdition[].meta.dates[].endDate,3,0.00014889076380961836
textualProduction.history.opus[].modernEdition[].meta.dates[].endDate.date,3,0.00014889076380961836
textualProduction.history.opus[].modernEdition[].meta.dates[].endDate.type,3,0.00014889076380961836
textualProduction.history.opus[].modernEdition[].meta.dates[].startDate,3,0.00014889076380961836
textualProduction.history.opus[].modernEdition[].meta.dates[].startDate.date,3,0.00014889076380961836
textualProduction.history.opus[].modernEdition[].meta.dates[].startDate.type,3,0.00014889076380961836
textualProduction.history.opus[].versionWork[].comment,3,0.00014889076380961836
textualProduction.history.opus[].versionWork[].comment[],3,0.00014889076380961836
textualProduction.history.opus[].versions[].anglaise[].meta.titles,3,0.00014889076380961836
textualProduction.history.opus[].versions[].anglaise[].meta.titles[],3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.dates[].endDate,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.dates[].endDate.date,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.dates[].endDate.type,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.dates[].startDate,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.dates[].startDate.date,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.dates[].startDate.type,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.institutions,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.institutions[],3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.places,3,0.00014889076380961836
textualProduction.history.opus[].versions[].manuscrits[].meta.places[],3,0.00014889076380961836
textualProduction.history.opus[].versions[].versionWork[].meta.dates,3,0.00014889076380961836
textualProduction.history.opus[].versions[].versionWork[].meta.dates[],3,0.00014889076380961836
textualProduction.history.opus[].versions[].versionWork[].meta.dates[].type,3,0.00014889076380961836
textualProduction.justice.opus[].editorialWork[].meta.dates,3,0.00014889076380961836
textualProduction.justice.opus[].editorialWork[].meta.dates[],3,0.00014889076380961836
textualProduction.justice.opus[].editorialWork[].meta.dates[].type,3,0.00014889076380961836
textualProduction.justice.opus[].incipits[].meta.titles,3,0.00014889076380961836
textualProduction.justice.opus[].incipits[].meta.titles[],3,0.00014889076380961836
textualProduction.justice.opus[].title[].reference,3,0.00014889076380961836
textualProduction.justice.opus[].title[].reference[],3,0.00014889076380961836
textualProduction.justice.opus[].versions,3,0.00014889076380961836
textualProduction.justice.opus[].versions[],3,0.00014889076380961836
textualProduction.justice.opus[].versions[].française,3,0.00014889076380961836
textualProduction.justice.opus[].versions[].française[],3,0.00014889076380961836
textualProduction.justice.opus[].versions[].française[].meta,3,0.00014889076380961836
textualProduction.justice.opus[].versions[].française[].meta.titles,3,0.00014889076380961836
textualProduction.justice.opus[].versions[].française[].meta.titles[],3,0.00014889076380961836
textualProduction.justice.opus[].versions[].française[].value,3,0.00014889076380961836
textualProduction.litterature.opus[].dedicaceOrAdress[].meta.dates,3,0.00014889076380961836
textualProduction.litterature.opus[].dedicaceOrAdress[].meta.dates[],3,0.00014889076380961836
textualProduction.litterature.opus[].dedicaceOrAdress[].meta.dates[].date,3,0.00014889076380961836
textualProduction.litterature.opus[].dedicaceOrAdress[].meta.dates[].type,3,0.00014889076380961836
textualProduction.litterature.opus[].manuscrits[].meta.places,3,0.00014889076380961836
textualProduction.litterature.opus[].manuscrits[].meta.places[],3,0.00014889076380961836
textualProduction.litterature.opus[].title[].meta.institutions,3,0.00014889076380961836
textualProduction.litterature.opus[].title[].meta.institutions[],3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].dedicaceOrAdress,3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].dedicaceOrAdress[],3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].dedicaceOrAdress[].meta,3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].dedicaceOrAdress[].meta.names,3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].dedicaceOrAdress[].meta.names[],3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].dedicaceOrAdress[].value,3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].versionWork[].comment,3,0.00014889076380961836
textualProduction.litterature.opus[].versions[].versionWork[].comment[],3,0.00014889076380961836
textualProduction.manyFields.opus[].dateAndPlace[].reference,3,0.00014889076380961836
textualProduction.manyFields.opus[].dateAndPlace[].reference[],3,0.00014889076380961836
textualProduction.manyFields.opus[].modernEdition,3,0.00014889076380961836
textualProduction.manyFields.opus[].modernEdition[],3,0.00014889076380961836
textualProduction.manyFields.opus[].modernEdition[].meta,3,0.00014889076380961836
textualProduction.manyFields.opus[].modernEdition[].value,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].modernEdition[].comment,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].modernEdition[].comment[],3,0.00014889076380961836
textualProduction.medicineOpus.opus[].undefined,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].undefined[],3,0.00014889076380961836
textualProduction.medicineOpus.opus[].undefined[].meta,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].undefined[].value,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].versions[].espagnole,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].versions[].espagnole[],3,0.00014889076380961836
textualProduction.medicineOpus.opus[].versions[].espagnole[].meta,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].versions[].espagnole[].meta.titles,3,0.00014889076380961836
textualProduction.medicineOpus.opus[].versions[].espagnole[].meta.titles[],3,0.00014889076380961836
textualProduction.medicineOpus.opus[].versions[].espagnole[].value,3,0.00014889076380961836
textualProduction.music.opus[].dedicaceOrAdress[].meta.institutions,3,0.00014889076380961836
textualProduction.music.opus[].dedicaceOrAdress[].meta.institutions[],3,0.00014889076380961836
textualProduction.music.opus[].dedicaceOrAdress[].meta.names,3,0.00014889076380961836
textualProduction.music.opus[].dedicaceOrAdress[].meta.names[],3,0.00014889076380961836
textualProduction.music.opus[].manuscrits[].meta.id,3,0.00014889076380961836
textualProduction.music.opus[].manuscrits[].meta.institutions,3,0.00014889076380961836
textualProduction.music.opus[].manuscrits[].meta.institutions[],3,0.00014889076380961836
textualProduction.music.opus[].manuscrits[].meta.names,3,0.00014889076380961836
textualProduction.music.opus[].manuscrits[].meta.names[],3,0.00014889076380961836
textualProduction.philosophy.opus[].ISTC-GW,3,0.00014889076380961836
textualProduction.philosophy.opus[].ISTC-GW[],3,0.00014889076380961836
textualProduction.philosophy.opus[].ISTC-GW[].meta,3,0.00014889076380961836
textualProduction.philosophy.opus[].ISTC-GW[].value,3,0.00014889076380961836
textualProduction.philosophy.opus[].editorialWork[].meta.institutions,3,0.00014889076380961836
textualProduction.philosophy.opus[].editorialWork[].meta.institutions[],3,0.00014889076380961836
textualProduction.philosophy.opus[].editorialWork[].reference,3,0.00014889076380961836
textualProduction.philosophy.opus[].editorialWork[].reference[],3,0.00014889076380961836
textualProduction.philosophy.opus[].versionWork[].meta.titles,3,0.00014889076380961836
textualProduction.philosophy.opus[].versionWork[].meta.titles[],3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].allemande,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].allemande[],3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].allemande[].meta,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].allemande[].meta.titles,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].allemande[].meta.titles[],3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].allemande[].value,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[],3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.dates,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.dates[],3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.dates[].date,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.dates[].type,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.places,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.places[],3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].editionBefore1700[].value,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].versionWork[].reference,3,0.00014889076380961836
textualProduction.philosophy.opus[].versions[].versionWork[].reference[],3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].colophon,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].colophon[],3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].colophon[].meta,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].colophon[].value,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.institutions,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].dateAndPlace[].meta.institutions[],3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].dedicaceOrAdress[].meta.dates,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].dedicaceOrAdress[].meta.dates[],3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].editorialWork[].comment,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].editorialWork[].comment[],3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].versionWork,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].versionWork[],3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].versionWork[].meta,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].versionWork[].meta.names,3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].versionWork[].meta.names[],3,0.00014889076380961836
textualProduction.philosophyExtended.opus[].versionWork[].value,3,0.00014889076380961836
textualProduction.political.opus[].context[].meta.places,3,0.00014889076380961836
textualProduction.political.opus[].context[].meta.places[],3,0.00014889076380961836
textualProduction.political.opus[].editorialWork[].reference,3,0.00014889076380961836
textualProduction.political.opus[].editorialWork[].reference[],3,0.00014889076380961836
textualProduction.political.opus[].incipits[].meta.institutions,3,0.00014889076380961836
textualProduction.political.opus[].incipits[].meta.institutions[],3,0.00014889076380961836
textualProduction.political.opus[].incipits[].meta.titles,3,0.00014889076380961836
textualProduction.political.opus[].incipits[].meta.titles[],3,0.00014889076380961836
textualProduction.political.opus[].incipits[].reference,3,0.00014889076380961836
textualProduction.political.opus[].incipits[].reference[],3,0.00014889076380961836
textualProduction.political.opus[].modernEdition[].meta.dates[].type,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dateAndPlace[].meta.dates[].endDate,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dateAndPlace[].meta.dates[].endDate.date,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dateAndPlace[].meta.dates[].endDate.type,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dateAndPlace[].meta.dates[].startDate,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dateAndPlace[].meta.dates[].startDate.date,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dateAndPlace[].meta.dates[].startDate.type,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dedicaceOrAdress[].meta.institutions,3,0.00014889076380961836
textualProduction.political.opus[].versions[].dedicaceOrAdress[].meta.institutions[],3,0.00014889076380961836
textualProduction.political.opus[].versions[].editionBefore1700[].meta.titles,3,0.00014889076380961836
textualProduction.political.opus[].versions[].editionBefore1700[].meta.titles[],3,0.00014889076380961836
textualProduction.political.opus[].versions[].latine,3,0.00014889076380961836
textualProduction.political.opus[].versions[].latine[],3,0.00014889076380961836
textualProduction.political.opus[].versions[].latine[].meta,3,0.00014889076380961836
textualProduction.political.opus[].versions[].latine[].meta.titles,3,0.00014889076380961836
textualProduction.political.opus[].versions[].latine[].meta.titles[],3,0.00014889076380961836
textualProduction.political.opus[].versions[].latine[].value,3,0.00014889076380961836
textualProduction.political.opus[].versions[].manuscrits[].meta.institutions,3,0.00014889076380961836
textualProduction.political.opus[].versions[].manuscrits[].meta.institutions[],3,0.00014889076380961836
textualProduction.political.opus[].versions[].versionWork[].reference,3,0.00014889076380961836
textualProduction.political.opus[].versions[].versionWork[].reference[],3,0.00014889076380961836
textualProduction.pratical.opus[].dateAndPlace[].meta.dates,3,0.00014889076380961836
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[],3,0.00014889076380961836
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[].type,3,0.00014889076380961836
textualProduction.pratical.opus[].modernEdition,3,0.00014889076380961836
textualProduction.pratical.opus[].modernEdition[],3,0.00014889076380961836
textualProduction.pratical.opus[].modernEdition[].meta,3,0.00014889076380961836
textualProduction.pratical.opus[].modernEdition[].value,3,0.00014889076380961836
textualProduction.pratical.opus[].title[].meta.titles,3,0.00014889076380961836
textualProduction.pratical.opus[].title[].meta.titles[],3,0.00014889076380961836
textualProduction.religion.opus[].dedicaceOrAdress[].comment,3,0.00014889076380961836
textualProduction.religion.opus[].dedicaceOrAdress[].comment[],3,0.00014889076380961836
textualProduction.religion.opus[].dedicaceOrAdress[].meta.dates,3,0.00014889076380961836
textualProduction.religion.opus[].dedicaceOrAdress[].meta.dates[],3,0.00014889076380961836
textualProduction.religion.opus[].dedicaceOrAdress[].meta.dates[].type,3,0.00014889076380961836
textualProduction.religion.opus[].dedicaceOrAdress[].meta.places,3,0.00014889076380961836
textualProduction.religion.opus[].dedicaceOrAdress[].meta.places[],3,0.00014889076380961836
textualProduction.religion.opus[].modernEdition[].meta.dates[].endDate,3,0.00014889076380961836
textualProduction.religion.opus[].modernEdition[].meta.dates[].endDate.date,3,0.00014889076380961836
textualProduction.religion.opus[].modernEdition[].meta.dates[].endDate.type,3,0.00014889076380961836
textualProduction.religion.opus[].modernEdition[].meta.dates[].startDate,3,0.00014889076380961836
textualProduction.religion.opus[].modernEdition[].meta.dates[].startDate.date,3,0.00014889076380961836
textualProduction.religion.opus[].modernEdition[].meta.dates[].startDate.type,3,0.00014889076380961836
textualProduction.religion.opus[].versions[].dateAndPlace[].meta.places,3,0.00014889076380961836
textualProduction.religion.opus[].versions[].dateAndPlace[].meta.places[],3,0.00014889076380961836
textualProduction.religion.opus[].versions[].language[].reference,3,0.00014889076380961836
textualProduction.religion.opus[].versions[].language[].reference[],3,0.00014889076380961836
textualProduction.religion.opus[].versions[].manuscrits[].meta.titles,3,0.00014889076380961836
textualProduction.religion.opus[].versions[].manuscrits[].meta.titles[],3,0.00014889076380961836
textualProduction.religion.opus[].versions[].suédoise,3,0.00014889076380961836
textualProduction.religion.opus[].versions[].suédoise[],3,0.00014889076380961836
textualProduction.religion.opus[].versions[].suédoise[].meta,3,0.00014889076380961836
textualProduction.religion.opus[].versions[].suédoise[].meta.titles,3,0.00014889076380961836
textualProduction.religion.opus[].versions[].suédoise[].meta.titles[],3,0.00014889076380961836
textualProduction.religion.opus[].versions[].suédoise[].value,3,0.00014889076380961836
textualProduction.science.opus[].colophon,3,0.00014889076380961836
textualProduction.science.opus[].colophon[],3,0.00014889076380961836
textualProduction.science.opus[].colophon[].meta,3,0.00014889076380961836
textualProduction.science.opus[].colophon[].value,3,0.00014889076380961836
