reference,name,link,n_value_strings,chars_raw,chars_clean,has_percent_markup,has_dollar_markup,has_amp_markup
17411,BALDUINUS Bourgois,/individus/17411-balduinusbourgois,12,345,335,1,1,0
1226,BARTHOLOMAEUS Berk,/individus/1226-bartholomaeusberk,19,465,443,1,1,0
16645,BURELLUS Bouchier,/individus/16645-burellusbouchier,21,912,876,1,1,1
1333,BERNARDUS de Juzico,/individus/1333-bernardusdejuzico,49,1843,1787,1,1,1
1198,BARTHOLOMAEUS de Saine,/individus/1198-bartholomaeusdesaine,10,223,219,1,1,0
17444,BERNARDUS Maupin,/individus/17444-bernardusmaupin,14,422,410,1,1,0
53743,BERNARDUS Perdiguelli,/individus/53743-bernardusperdiguelli,15,441,427,1,1,0
17298,BENEDICTUS 4,/individus/17298-benedictus4,13,370,358,1,1,1
1161,BALDUINUS de Dongun,/individus/1161-balduinusdedongun,11,249,243,1,1,0
1212,BARTHOLOMAEUS Maugerius,/individus/1212-bartholomaeusmaugerius,23,1353,1327,1,1,0
1503,BERTRANDUS de Roissiaco,/individus/1503-bertrandusderoissiaco,11,386,376,1,1,1
50951,BERTRANDUS Cassinelli,/individus/50951-bertranduscassinelli,23,794,756,1,1,0
1509,BISANTIUS de Vallibus,/individus/1509-bisantiusdevallibus,16,442,430,1,1,0
17357,BUENIUS Quemmaroti,/individus/17357-bueniusquemmaroti,14,520,508,1,1,0
1555,BURCARDUS Truotler de Rutlingen,/individus/1555-burcardustruotlerderutlingen,29,1293,1251,1,1,1
17344,BERNARDUS Auparisi,/individus/17344-bernardusauparisi,12,386,372,1,1,0
58869,BARTHOLOMAEUS de Bosco,/individus/58869-bartholomaeusdebosco,13,359,349,1,1,0
1309,BERNARDUS Dalmacii,/individus/1309-bernardusdalmacii,13,302,296,1,1,0
54496,BERNARDUS Ducis,/individus/54496-bernardusducis,20,472,448,1,1,0
22036,BERNARDUS de Maineriis,/individus/22036-bernardusdemaineriis,11,297,291,1,1,0
13186,BERTRANDUS de Fontenay,/individus/13186-bertrandusdefontenay,19,744,726,1,1,1
1545,BONIFACIUS de Savennières,/individus/1545-bonifaciusdesavennières,41,1402,1360,1,1,1
1239,BAUDERICUS Bauderici,/individus/1239-baudericusbauderici,13,493,483,1,1,0
15756,BERNARDUS de Laborie,/individus/15756-bernardusdelaborie,12,398,384,1,1,0
1516,BLASIUS Audemar,/individus/1516-blasiusaudemar,51,1357,1311,1,1,1
1431,BERNARDUS de Valle Gige,/individus/1431-bernardusdevallegige,12,506,493,1,1,1
1223,BARTHOLOMAEUS Persona,/individus/1223-bartholomaeuspersona,15,543,532,1,1,1
57024,BERNARDUS Massandi,/individus/57024-bernardusmassandi,14,620,600,1,1,1
17380,BRICIUS Le Zenre,/individus/17380-briciuslezenre,15,506,492,1,1,1
1382,BERNARDUS Omnes,/individus/1382-bernardusomnes,24,1213,1181,1,1,0
1342,BERNARDUS de Ramoto,/individus/1342-bernardusderamoto,15,427,413,1,1,0
17367,BALDUINUS de Revellomonte,/individus/17367-balduinusderevellomonte,15,656,638,1,1,0
1273,BENEDICTUS de Asinago de Cumis,/individus/1273-benedictusdeasinagodecumis,62,3798,3729,1,1,1
1393,BERNARDUS Ter Spint,/individus/1393-bernardusterspint,15,432,417,1,1,0
56977,BERNARDUS de Cuciaco,/individus/56977-bernardusdecuciaco,16,660,640,1,1,1
16668,BIZIANUS Guidonis,/individus/16668-bizianusguidonis,10,264,255,1,1,0
53388,BULGARELLO,/individus/53388-bulgarello,12,406,394,1,1,1
51904,BERNARDUS de Monte,/individus/51904-bernardusdemonte,16,622,610,1,1,1
15762,BERTRANDUS de Aubusson,/individus/15762-bertrandusdeaubusson,19,793,773,1,1,0
13190,BERTRANDUS Stephani,/individus/13190-bertrandusstephani,37,1432,1396,1,1,1
17501,BERNARDUS 14,/individus/17501-bernardus14,13,863,841,1,1,0
1308,BERNARDUS Chaussade,/individus/1308-bernarduschaussade,37,1874,1820,1,1,1
51146,BERTRANDUS Davy,/individus/51146-bertrandusdavy,11,303,293,1,1,0
17224,BERNARDUS Galli,/individus/17224-bernardusgalli,10,453,444,1,1,1
22311,BERTRANDUS Belloti,/individus/22311-bertrandusbelloti,16,444,430,1,1,0
1403,BERNARDUS de Bynga,/individus/1403-bernardusdebynga,22,556,534,1,1,0
1275,BENEDICTUS de Essendorff,/individus/1275-benedictusdeessendorff,21,798,778,1,1,1
1402,BERNARDUS de Asperomonte,/individus/1402-bernardusdeasperomonte,15,476,472,1,1,0
1175,BALTHASAR Lorch de Bingen,/individus/1175-balthasarlorchdebingen,15,630,616,1,1,1
1511,BLASIUS 3,/individus/1511-blasius3,41,2010,1982,1,1,1
52229,BONIPETRUS de Mantua,/individus/52229-bonipetrusdemantua,16,830,808,1,1,1
16584,BARTHOLOMAEUS Turrel,/individus/16584-bartholomaeusturrel,10,288,282,1,1,0
16583,BARTHOLOMAEUS Buyer,/individus/16583-bartholomaeusbuyer,20,668,642,1,1,1
1480,BERTRANDUS Augerii,/individus/1480-bertrandusaugerii,25,625,609,1,1,1
53380,BERTRANDUS Mettensis,/individus/53380-bertrandusmettensis,49,2080,2037,1,1,1
19466,BOHUSLAUS de Bertensthleren,/individus/19466-bohuslausdebertensthleren,12,559,549,1,1,1
1346,BERNARDUS de Verdun,/individus/1346-bernardusdeverdun,40,1297,1281,1,1,1
1303,BERNARDUS Aycelin,/individus/1303-bernardusaycelin,16,427,411,1,1,0
59206,BARTHO de Thensano,/individus/59206-barthodethensano,13,339,333,1,1,0
17279,BARTHOLOMAEUS de Senis,/individus/17279-bartholomaeusdesenis,14,369,361,1,1,0
1353,BERNARDUS Alamandi,/individus/1353-bernardusalamandi,73,2303,2237,1,1,1
15750,BELINUS Porgereti,/individus/15750-belinusporgereti,16,506,492,1,1,0
13174,BALDUINUS Regis,/individus/13174-balduinusregis,21,1060,1030,1,1,1
16677,BERTRANDUS Jussi,/individus/16677-bertrandusjussi,23,635,607,1,1,0
16861,BETHLEM,/individus/16861-bethlem,18,1233,1207,1,1,1
1285,BERTALDUS de Nyhem,/individus/1285-bertaldusdenyhem,12,322,314,1,1,0
1138,BALDUINUS 6,/individus/1138-balduinus6,12,318,304,1,1,0
54937,BARTHOLOMAEUS Brunelli,/individus/54937-bartholomaeusbrunelli,17,485,467,1,1,0
57715,BERNARDUS de Moelan,/individus/57715-bernardusdemoelan,19,563,545,1,1,1
15763,BERTRANDUS Boboleine,/individus/15763-bertrandusboboleine,20,758,735,1,1,1
19241,BERNARDUS Fabri 1,/individus/19241-bernardusfabri1,13,507,489,1,1,1
55898,BERALDUS de Chauveynhiaco,/individus/55898-beraldusdechauveynhiaco,17,535,521,1,1,0
17211,BARTHOLOMAEUS Locron,/individus/17211-bartholomaeuslocron,10,447,439,1,1,1
15765,BERTRANDUS de Casilhac,/individus/15765-bertrandusdecasilhac,15,494,482,1,1,0
19062,BONIFACIUS de Ceva,/individus/19062-bonifaciusdeceva,111,4236,4125,1,1,1
22163,BALDUINUS de Deinze,/individus/22163-balduinusdedeinze,13,406,398,1,1,1
19713,BERNARDUS Dalli,/individus/19713-bernardusdalli,10,428,422,1,1,0
17201,BERCESLAUS Pybeyn,/individus/17201-berceslauspybeyn,10,432,426,1,1,1
22090,BERNARDUS Amelii,/individus/22090-bernardusamelii,12,315,307,1,1,0
1493,BERTRANDUS de Beauvau,/individus/1493-bertrandusdebeauvau,19,539,523,1,1,0
17213,BAPTISTA Dobenton,/individus/17213-baptistadobenton,18,781,754,1,1,1
17275,BARTHOLOMAEUS de Gantis,/individus/17275-bartholomaeusdegantis,15,413,403,1,1,0
21885,BENECHINUS Henrici,/individus/21885-benechinushenrici,33,1682,1628,1,1,1
53440,BARTHOLOMAEUS Piper,/individus/53440-bartholomaeuspiper,20,933,913,1,1,0
17212,BARTHOLOMAEUS Cagneodi,/individus/17212-bartholomaeuscagneodi,10,458,446,1,1,1
1470,BERTRANDUS Juvenis,/individus/1470-bertrandusjuvenis,11,167,160,1,1,0
23014,BIRGERUS,/individus/23014-birgerus,22,1005,967,1,1,1
1133,B. BRIANSON,/individus/1133-b.brianson,9,179,175,1,1,0
17365,BERTRANDUS de Thierno,/individus/17365-bertrandusdethierno,50,2295,2207,1,1,1
1409,BERNARDUS de Chanaco,/individus/1409-bernardusdechanaco,19,502,488,1,1,0
1256,BELLUS Homo,/individus/1256-bellushomo,14,320,314,1,1,0
1162,BALDUINUS Andree de Leidis,/individus/1162-balduinusandreedeleidis,19,567,549,1,1,0
1358,BERNARDUS Cariti,/individus/1358-bernarduscariti,34,1245,1199,1,1,1
17341,BARTHOLOMAEUS Galteri,/individus/17341-bartholomaeusgalteri,19,737,716,1,1,0
54942,BARTHOLOMAEUS Munerii,/individus/54942-bartholomaeusmunerii,14,367,351,1,1,0
50870,BARTHOLOMAEUS Exoniensis,/individus/50870-bartholomaeusexoniensis,61,2435,2385,1,1,1
1344,BERNARDUS de Sanciza,/individus/1344-bernardusdesanciza,37,1291,1267,1,1,1
17363,BENELINUS Mengini,/individus/17363-benelinusmengini,13,425,415,1,1,1
15734,BALDUINUS Fortis,/individus/15734-balduinusfortis,15,603,589,1,1,0
1418,BERNARDUS de Monasterio,/individus/1418-bernardusdemonasterio,11,338,328,1,1,0
1569,BURCARDUS Liber,/individus/1569-burcardusliber,23,976,942,1,1,1
1567,BUEVINUS Dominici de Winvilla,/individus/1567-buevinusdominicidewinvilla,51,3092,3019,1,1,1
19043,BALDUINUS Brandenburgensis,/individus/19043-balduinusbrandenburgensis,23,1178,1164,1,1,1
1565,BRUNO Hagen,/individus/1565-brunohagen,14,343,333,1,1,0
59286,BERTRANDUS Bertrandi,/individus/59286-bertrandusbertrandi,32,991,943,1,1,0
1543,BONIFACIUS de Bagneux,/individus/1543-bonifaciusdebagneux,11,381,371,1,1,0
1267,BENEDICTUS de Gronighen,/individus/1267-benedictusdegronighen,14,375,363,1,1,0
17366,BALDUINUS Vromond,/individus/17366-balduinusvromond,15,601,589,1,1,0
19099,BERTRANDUS Briensonis,/individus/19099-bertrandusbriensonis,10,461,455,1,1,0
17204,BERTRANDUS de Corbe,/individus/17204-bertrandusdecorbe,11,501,490,1,1,1
17235,BALDUINUS de Sergiaco,/individus/17235-balduinusdesergiaco,12,391,383,1,1,0
1324,BERNARDUS Sabatier I,/individus/1324-bernardussabatieri,15,494,484,1,1,0
17226,BARTHOLOMAEUS Charbuelli,/individus/17226-bartholomaeuscharbuelli,11,465,459,1,1,1
1514,BLANCHETUS de Nigella,/individus/1514-blanchetusdenigella,27,1094,1066,1,1,0
56931,BERNARDUS de Casamaiori,/individus/56931-bernardusdecasamaiori,21,854,826,1,1,1
22087,BERTRANDUS Cariti,/individus/22087-bertranduscariti,18,418,395,1,1,0
1421,BERNARDUS de Pisis,/individus/1421-bernardusdepisis,17,527,517,1,1,0
16585,BENEDICTUS Briliat,/individus/16585-benedictusbriliat,14,357,342,1,1,0
19616,BERTALDUS de Constancia 1,/individus/19616-bertaldusdeconstancia1,24,953,915,1,1,1
17327,BONAVENTURA de Civitate Castelli,/individus/17327-bonaventuradecivitatecastelli,16,686,672,1,1,0
1461,BERTALDUS de Assendelft,/individus/1461-bertaldusdeassendelft,29,847,811,1,1,0
1535,BONCOMPAGNUS de Signa,/individus/1535-boncompagnusdesigna,253,12269,12078,1,1,1
16590,BENEDICTUS Raudeti,/individus/16590-benedictusraudeti,18,761,741,1,1,1
1189,BARTHOLOMAEUS de Berton,/individus/1189-bartholomaeusdeberton,9,202,198,1,1,0
59862,BALDUINUS Paillet,/individus/59862-balduinuspaillet,15,496,484,1,1,1
58870,BERNARDUS 6,/individus/58870-bernardus6,12,302,294,1,1,0
53842,BERNARDUS Andree,/individus/53842-bernardusandree,12,289,281,1,1,0
1495,BERTRANDUS de Cabanesio,/individus/1495-bertrandusdecabanesio,12,419,410,1,1,1
53747,BERTRANDUS de Gresis,/individus/53747-bertrandusdegresis,23,645,617,1,1,0
17373,BERTRANDUS de Rosmadeuc,/individus/17373-bertrandusderosmadeuc,13,397,381,1,1,1
15768,BERTRANDUS Goujault,/individus/15768-bertrandusgoujault,12,348,340,1,1,0
1452,BERTALDUS de Constancia 2,/individus/1452-bertaldusdeconstancia2,21,907,881,1,1,1
17413,BALDUINUS Maistre,/individus/17413-balduinusmaistre,12,305,295,1,1,0
1298,BERNARDUS 10,/individus/1298-bernardus10,12,269,261,1,1,0
16683,BERTRANDUS Ursi,/individus/16683-bertrandusursi,18,575,555,1,1,1
52199,BARTHOLOMAEUS Ciciliensis,/individus/52199-bartholomaeusciciliensis,14,705,687,1,1,1
22091,BARTHOLOMAEUS Renaudi,/individus/22091-bartholomaeusrenaudi,27,847,789,1,1,0
1287,BERENGARIUS de Casa,/individus/1287-berengariusdecasa,11,490,476,1,1,1
60305,BERTRANDUS Thioche,/individus/60305-bertrandusthioche,14,350,344,1,1,0
17354,BONIFACIUS Johannis de Sonnevieres,/individus/17354-bonifaciusjohannisdesonnevieres,13,449,439,1,1,0
52135,BALDUINUS de Hesduno,/individus/52135-balduinusdehesduno,17,636,615,1,1,1
15739,BALDUINUS Percoul,/individus/15739-balduinuspercoul,16,515,499,1,1,0
55231,BERMUNDUS de Faya,/individus/55231-bermundusdefaya,27,755,731,1,1,0
1468,BERTRANDUS Antonii,/individus/1468-bertrandusantonii,11,378,368,1,1,0
19219,BERTRANDUS Coffin,/individus/19219-bertranduscoffin,12,404,394,1,1,1
53825,BONETUS Regnauldi,/individus/53825-bonetusregnauldi,17,378,363,1,0,0
54877,BERNARDUS de Granolhio,/individus/54877-bernardusdegranolhio,16,435,417,1,1,0
12768,BALDUINUS Terremonde,/individus/12768-balduinusterremonde,14,388,378,1,1,0
15761,BARTHOLOMAEUS de Fago,/individus/15761-bartholomaeusdefago,17,608,592,1,1,0
51353,BARTHOLOMAEUS de Ledula,/individus/51353-bartholomaeusdeledula,11,354,348,1,1,1
17335,BERTRAMMUS Brunonis,/individus/17335-bertrammusbrunonis,15,644,636,1,1,0
1497,BERTRANDUS de Colombier,/individus/1497-bertrandusdecolombier,24,728,710,1,1,1
1457,BERTALDUS Bertillet,/individus/1457-bertaldusbertillet,10,250,246,1,1,0
1183,BERNARDUS Holde,/individus/1183-bernardusholde,13,345,335,1,1,0
1199,BARTHOLOMAEUS de Tours,/individus/1199-bartholomaeusdetours,168,9697,9546,1,1,1
16870,BERNARDUS de Alvernia 2,/individus/16870-bernardusdealvernia2,15,1044,1026,1,1,1
60720,BERNARDINUS,/individus/60720-bernardinus,13,342,332,1,1,0
22031,BERTRANDUS Payen,/individus/22031-bertranduspayen,14,342,334,1,1,0
60718,BELLES,/individus/60718-belles,12,292,284,1,1,0
17368,BARTHOLOMAEUS Carnotensis,/individus/17368-bartholomaeuscarnotensis,23,1690,1642,1,1,1
17672,BERNARDUS de Parliaco,/individus/17672-bernardusdeparliaco,14,459,439,1,1,1
1481,BERTRANDUS Bernardi,/individus/1481-bertrandusbernardi,11,279,271,1,1,0
17652,BERTRANDUS de Capdenaco,/individus/17652-bertrandusdecapdenaco,10,168,162,1,1,0
16666,BLANOTUS Morel,/individus/16666-blanotusmorel,10,318,310,1,1,0
59978,BALDUINUS Lathomi,/individus/59978-balduinuslathomi,13,346,338,1,1,0
1458,BERTALDUS de Helmstat,/individus/1458-bertaldusdehelmstat,16,477,461,1,1,0
17234,BARTHOLOMAEUS de Alkeriis de Bricia,/individus/17234-bartholomaeusdealkeriisdebricia,32,1889,1841,1,1,1
16669,BERTRANDUS Belloti,/individus/16669-bertrandusbelloti,16,425,411,1,1,0
1134,B. Frater,/individus/1134-b.frater,16,421,413,1,1,1
17336,BERTRANDUS de Rivo,/individus/17336-bertrandusderivo,17,802,784,1,1,0
19103,BARTHOLOMAEUS Doduci,/individus/19103-bartholomaeusdoduci,10,460,450,1,1,1
1391,BERNARDUS Suircosyn,/individus/1391-bernardussuircosyn,12,327,319,1,1,0
1215,BARTHOLOMAEUS Vulturis,/individus/1215-bartholomaeusvulturis,23,809,779,1,1,0
17378,BERTRANDUS Bucart,/individus/17378-bertrandusbucart,14,446,426,1,1,1
15771,BERTRANDUS de Poligniaco,/individus/15771-bertrandusdepoligniaco,26,872,838,1,1,0
1386,BERNARDUS Putefin,/individus/1386-bernardusputefin,20,1233,1211,1,1,1
17225,BERNARDUS Ruffy,/individus/17225-bernardusruffy,12,555,545,1,1,1
17272,BERNARDUS de Fargis,/individus/17272-bernardusdefargis,33,1007,965,1,1,0
17538,BARNABAS Burki,/individus/17538-barnabasburki,29,1411,1369,1,1,1
1193,BARTHOLOMAEUS Faventinus,/individus/1193-bartholomaeusfaventinus,24,1244,1228,1,1,1
1438,BERTALDUS de Alvernia in Veneta,/individus/1438-bertaldusdealverniainveneta,14,564,551,1,1,1
1467,BERTOLLUCIO,/individus/1467-bertollucio,20,501,489,1,1,1
16680,BERTRANDUS Ingenii,/individus/16680-bertrandusingenii,12,313,305,1,1,0
1571,BURCARDUS Wenk,/individus/1571-burcarduswenk,31,1314,1266,1,1,1
1500,BERTRANDUS de Montefaventio,/individus/1500-bertrandusdemontefaventio,33,1126,1080,1,1,1
58791,BERENGARIUS Tobias,/individus/58791-berengariustobias,34,815,793,1,1,1
1515,BLASIUS 2,/individus/1515-blasius2,15,329,319,1,1,0
13173,BALDUINUS Pastoris,/individus/13173-balduinuspastoris,14,460,450,1,1,0
1186,BARTHOLOMAEUS Beke,/individus/1186-bartholomaeusbeke,27,876,848,1,1,1
17669,BARTHOLOMAEUS de Ypres,/individus/17669-bartholomaeusdeypres,12,369,359,1,1,1
17372,BERTALDUS Chevalet,/individus/17372-bertalduschevalet,13,403,389,1,1,1
22040,BARTHOLOMAEUS Colet,/individus/22040-bartholomaeuscolet,12,279,273,1,1,0
60256,BERNARDUS de Swecia,/individus/60256-bernardusdeswecia,15,367,351,1,1,1
17219,BALDUINUS Milleti,/individus/17219-balduinusmilleti,10,446,437,1,1,1
1351,BERNARDINUS Sansonis,/individus/1351-bernardinussansonis,34,856,823,1,1,1
1288,BERENGARIUS de La Borone,/individus/1288-berengariusdelaborone,13,542,532,1,1,0
1160,BALDUINUS de Bailliaco,/individus/1160-balduinusdebailliaco,13,361,351,1,1,0
1229,BARTHOLOMAEUS Delft,/individus/1229-bartholomaeusdelft,17,470,454,1,1,0
19100,BENEDICTUS Philipi,/individus/19100-benedictusphilipi,10,461,453,1,1,0
17355,BRICIUS de Bosco,/individus/17355-briciusdebosco,13,383,373,1,1,0
1341,BERNARDUS de Pleignes,/individus/1341-bernardusdepleignes,14,482,468,1,1,1
15753,BENEDICTUS Laurentii,/individus/15753-benedictuslaurentii,30,1593,1538,1,1,1
1359,BERNARDUS Carpentarius,/individus/1359-bernarduscarpentarius,14,403,395,1,1,0
1417,BERNARDUS de Mezo,/individus/1417-bernardusdemezo,15,551,537,1,1,0
1444,BERTALDUS de Sancto-Dionysio 2,/individus/1444-bertaldusdesancto-dionysio2,15,460,452,1,1,0
1191,BARTHOLOMAEUS de Bolsenheim,/individus/1191-bartholomaeusdebolsenheim,54,2366,2306,1,1,1
17339,BALDUINUS de Momardin,/individus/17339-balduinusdemomardin,16,462,452,1,1,0
16582,BARTHOLOMAEUS Baudeti,/individus/16582-bartholomaeusbaudeti,14,374,362,1,1,0
55230,BARTHOLOMAEUS Marini,/individus/55230-bartholomaeusmarini,25,693,661,1,1,0
16622,BERTRANDUS Barbuti,/individus/16622-bertrandusbarbuti,13,332,324,1,1,0
1520,BOETIUS de Dacia,/individus/1520-boetiusdedacia,309,17138,16838,1,1,1
60197,BALDUINUS de Beirleur,/individus/60197-balduinusdebeirleur,16,398,384,1,1,1
16587,BENEDICTUS Halote,/individus/16587-benedictushalote,12,333,327,1,1,0
58871,BERTALDUS Boudeti,/individus/58871-bertaldusboudeti,15,458,446,1,1,0
15764,BERTRANDUS Bulon,/individus/15764-bertrandusbulon,17,704,692,1,1,0
17343,BERLIO Ruphi de Marchiniaco,/individus/17343-berlioruphidemarchiniaco,14,410,401,1,1,0
17349,BERTRANDUS Albibach,/individus/17349-bertrandusalbibach,14,417,407,1,1,0
59803,BERTRANDUS Sorelli,/individus/59803-bertrandussorelli,12,295,289,1,1,0
1507,BICHE Lombardus,/individus/1507-bichelombardus,13,287,281,1,1,1
17214,BALDUINUS Coulbre,/individus/17214-balduinuscoulbre,10,460,450,1,1,1
60724,BERTRANDUS de Bolio,/individus/60724-bertrandusdebolio,20,573,549,1,1,0
50153,BERTALDUS de Pratis,/individus/50153-bertaldusdepratis,14,361,353,1,1,0
56256,BRUNO de Juzico,/individus/56256-brunodejuzico,16,463,443,1,1,0
22032,BERTRANDUS Fabri,/individus/22032-bertrandusfabri,14,298,288,1,1,0
17375,BALDUINUS Dulcis,/individus/17375-balduinusdulcis,21,867,839,1,1,1
1137,BALDUINUS de Oech,/individus/1137-balduinusdeoech,11,270,258,1,1,0
19359,BOYS de Saint-Sauveur,/individus/19359-boysdesaint-sauveur,13,532,524,1,1,0
16595,BENIGNUS Stephani,/individus/16595-benignusstephani,13,313,303,1,1,0
1225,BARTHOLOMAEUS Augerii,/individus/1225-bartholomaeusaugerii,19,688,666,1,1,0
1552,BONSEMBLANS Baduario de Peraga,/individus/1552-bonsemblansbaduariodeperaga,44,1482,1448,1,1,1
1432,BERNARDUS de Ysblicis,/individus/1432-bernardusdeysblicis,12,335,327,1,1,0
53839,BERNARDUS de Monte Arnaldo,/individus/53839-bernardusdemontearnaldo,14,362,350,1,1,0
54495,BERTRANDUS Grimoardi,/individus/54495-bertrandusgrimoardi,16,439,419,1,1,0
53863,BERNARDUS Viondo,/individus/53863-bernardusviondo,16,412,400,1,1,0
15772,BERTRANDUS de Roffigniaco,/individus/15772-bertrandusderoffigniaco,15,557,543,1,1,0
19615,BERTRANDUS de Constancia,/individus/19615-bertrandusdeconstancia,13,381,367,1,1,1
1414,BERNARDUS de Flogheling,/individus/1414-bernardusdeflogheling,48,3234,3142,1,1,1
12624,BARTHOLOMAEUS Probihominis,/individus/12624-bartholomaeusprobihominis,14,585,573,1,1,0
58329,BENEDICTUS de Boemia,/individus/58329-benedictusdeboemia,14,420,406,1,1,0
17445,BERTRANDUS Pigouche,/individus/17445-bertranduspigouche,78,5846,5613,1,1,0
17347,BERNARDUS Samorgna,/individus/17347-bernardussamorgna,13,588,576,1,1,0
15740,BALTHASAR Juvenis,/individus/15740-balthasarjuvenis,15,507,492,1,1,0
17227,BONUS Le François,/individus/17227-bonuslefrançois,10,464,458,1,1,1
17539,BERNARDUS Eschirli,/individus/17539-bernarduseschirli,12,602,592,1,1,1
1269,BENEDICTUS Bracz,/individus/1269-benedictusbracz,16,330,314,1,1,0
60735,BUSSARDUS Balduinus,/individus/60735-bussardusbalduinus,21,649,625,1,1,0
56636,BREMUNDUS de Cherio 2,/individus/56636-bremundusdecherio2,19,533,513,1,1,0
15769,BERTRANDUS Grecimer,/individus/15769-bertrandusgrecimer,12,362,354,1,1,0
1200,BARTHOLOMAEUS de Urbino,/individus/1200-bartholomaeusdeurbino,159,5816,5696,1,1,1
17296,BARTHOLOMAEUS Hispanus,/individus/17296-bartholomaeushispanus,14,451,439,1,1,1
16588,BENEDICTUS Maconneti,/individus/16588-benedictusmaconneti,11,408,400,1,1,0
1463,BERTALDUS de Gamundia,/individus/1463-bertaldusdegamundia,18,877,857,1,1,1
1177,BALTHASAR Eberlin de Arlenberg,/individus/1177-balthasareberlindearlenberg,20,1008,982,1,1,1
22089,BERNARDUS de Vannis,/individus/22089-bernardusdevannis,13,364,346,1,1,0
1360,BERNARDUS Cheneverii,/individus/1360-bernarduscheneverii,36,1536,1494,1,1,1
17301,BERNARDUS de Paxis,/individus/17301-bernardusdepaxis,11,419,409,1,1,1
17233,BARTHOLOMAEUS de Calamandrana,/individus/17233-bartholomaeusdecalamandrana,29,1203,1159,1,1,1
19378,BARTHOLOMAEUS Zabarella,/individus/19378-bartholomaeuszabarella,41,1191,1162,1,1,1
54935,BALDUINUS de Niepa,/individus/54935-balduinusdeniepa,21,707,671,1,1,0
1347,BERNARDUS de La Motte,/individus/1347-bernardusdelamotte,16,445,429,1,1,0
55885,BANDINUS 2,/individus/55885-bandinus2,12,284,274,1,1,0
1283,BERARDUS de Serris,/individus/1283-berardusdeserris,26,972,931,1,1,1
60216,BALDUINUS de Luxemburgo,/individus/60216-balduinusdeluxemburgo,25,698,670,1,1,0
1220,BARTHOLOMAEUS Ysbrandi,/individus/1220-bartholomaeusysbrandi,23,637,609,1,1,0
56591,BERALDUS Lizeti,/individus/56591-beralduslizeti,17,453,441,1,1,0
1505,BERTRANDUS de Sancto-Guillelmo,/individus/1505-bertrandusdesancto-guillelmo,11,280,276,1,1,0
53739,BENEDICTUS Johannis 2,/individus/53739-benedictusjohannis2,20,537,513,1,1,0
54498,BALDUINUS Canis,/individus/54498-balduinuscanis,18,415,397,1,1,0
1548,BONIFACIUS de Gouda,/individus/1548-bonifaciusdegouda,17,477,463,1,1,0
60722,BERNARDUS de Sarto,/individus/60722-bernardusdesarto,15,356,348,1,1,0
1171,BALLTO de Normesia,/individus/1171-balltodenormesia,10,288,278,1,1,1
17412,BALDUINUS de Hesdin,/individus/17412-balduinusdehesdin,13,328,317,1,1,0
1231,BARTHOLOMAEUS Ketzow,/individus/1231-bartholomaeusketzow,14,284,272,1,1,0
59202,BERNARDUS Mantellini,/individus/59202-bernardusmantellini,15,372,366,1,1,0
1416,BERNARDUS de Haermois,/individus/1416-bernardusdehaermois,12,354,348,1,1,0
21438,BERO Longus,/individus/21438-berolongus,27,1240,1184,1,1,1
16674,BERTRANDUS Herbelot,/individus/16674-bertrandusherbelot,11,290,280,1,1,0
1575,BUSCO de Scopitem,/individus/1575-buscodescopitem,17,545,525,1,1,0
54041,BENEDICTUS 1,/individus/54041-benedictus1,14,386,374,1,1,0
17216,BALDUINUS de Blety,/individus/17216-balduinusdeblety,10,458,448,1,1,1
55650,BERNARDUS de Turribus,/individus/55650-bernardusdeturribus,13,467,457,1,1,0
17407,BALDUINUS Ambianensis,/individus/17407-balduinusambianensis,11,284,270,1,1,0
1140,BALDUINUS Gubernatoris,/individus/1140-balduinusgubernatoris,13,519,505,1,1,1
1375,BERNARDUS Klinc,/individus/1375-bernardusklinc,12,341,331,1,1,0
1184,BARTHOLOMAEUS 1,/individus/1184-bartholomaeus1,24,902,874,1,1,1
1178,BANDINUS 1,/individus/1178-bandinus1,42,2273,2249,1,1,1
1291,BERENGARIUS Fornerii,/individus/1291-berengariusfornerii,14,308,300,1,1,0
1533,BONAVENTURA de Bagnoregio,/individus/1533-bonaventuradebagnoregio,3947,174205,171709,1,1,1
21971,BURELLUS Double,/individus/21971-burellusdouble,14,621,605,1,1,1
1521,BOEMUNDUS Theoderici de Lutrea,/individus/1521-boemundustheodericidelutrea,22,2090,2066,1,1,1
16589,BENEDICTUS de Montsalier,/individus/16589-benedictusdemontsalier,15,420,406,1,1,0
1164,BALDUINUS de Schoenhovia,/individus/1164-balduinusdeschoenhovia,22,850,818,1,1,0
1203,BARTHOLOMAEUS 4,/individus/1203-bartholomaeus4,12,498,486,1,1,1
1301,BERNARDUS Ademarii,/individus/1301-bernardusademarii,14,341,329,1,1,0
1295,BERENGARIUS de Valle Arenosa,/individus/1295-berengariusdevallearenosa,27,792,768,1,1,1
58981,BERTALDUS Gontier,/individus/58981-bertaldusgontier,13,332,318,1,1,0
1506,BIANCIARDINUS,/individus/1506-bianciardinus,12,369,361,1,1,0
1210,BARTHOLOMAEUS Goulionti,/individus/1210-bartholomaeusgoulionti,19,688,670,1,1,0
17446,BONETUS Monchevalier,/individus/17446-bonetusmonchevalier,30,1072,1035,1,1,0
15738,BALDUINUS Multoris,/individus/15738-balduinusmultoris,18,813,788,1,1,0
